,commercial_area_name,pop_type,total_population,total_sales
1050,마포구청역 1번,WORKING,3903.0,28342866180
1051,중구청(퇴계로4가),RESIDENT,7832.0,28179324107
1052,중구청(퇴계로4가),WORKING,19892.0,28179324107
1053,독산동성당,RESIDENT,30156.0,27831641055
1054,독산동성당,WORKING,1830.0,27831641055
1055,효창공원앞역 5번,RESIDENT,10712.0,27817375809
1056,효창공원앞역 5번,WORKING,4780.0,27817375809
1057,가산동주민센터,RESIDENT,8852.0,27610200981
1058,가산동주민센터,WORKING,1354.0,27610200981
1059,묘곡초등학교(고덕아이파크아파트),RESIDENT,15368.0,27593051873
1060,묘곡초등학교(고덕아이파크아파트),WORKING,2804.0,27593051873
1061,서일대학교,RESIDENT,24856.0,27393653465
1062,서일대학교,WORKING,1664.0,27393653465
1063,신길6동주민센터,RESIDENT,5524.0,27273490241
1064,신길6동주민센터,WORKING,1167.0,27273490241
1065,종암동주민센터,RESIDENT,11208.0,27207734101
1066,종암동주민센터,WORKING,11460.0,27207734101
1067,망우본동주민센터,RESIDENT,13756.0,27176672295
1068,망우본동주민센터,WORKING,1302.0,27176672295
1069,성신여대운정그린캠퍼스,RESIDENT,17680.0,27165381680
1070,성신여대운정그린캠퍼스,WORKING,5103.0,27165381680
1071,답십리사거리,RESIDENT,9212.0,26942060267
1072,답십리사거리,WORKING,2765.0,26942060267
1073,성북구청,RESIDENT,4276.0,26894016563
1074,성북구청,WORKING,7135.0,26894016563
1075,남산케이블카,RESIDENT,2508.0,26825740918
1076,남산케이블카,WORKING,4089.0,26825740918
1077,한강성심병원,RESIDENT,12268.0,26614505367
1078,한강성심병원,WORKING,14189.0,26614505367
1079,"대림골목시장(대림시장, 양지시장)",RESIDENT,1812.0,26610217754
1080,"대림골목시장(대림시장, 양지시장)",WORKING,622.0,26610217754
1081,관악신사시장,RESIDENT,7964.0,26434809009
1082,관악신사시장,WORKING,1486.0,26434809009
1083,마장역 2번,RESIDENT,3072.0,26358963359
1084,마장역 2번,WORKING,3452.0,26358963359
1085,굽은다리역 1번(십자성마을),RESIDENT,27720.0,26336265691
1086,굽은다리역 1번(십자성마을),WORKING,2878.0,26336265691
1087,방학중학교,RESIDENT,25656.0,26250950422
1088,방학중학교,WORKING,549.0,26250950422
1089,동대문상가A동,RESIDENT,136.0,26225553447
1090,용산구청,RESIDENT,3576.0,26218492273
1091,용산구청,WORKING,21830.0,26218492273
1092,한일병원,RESIDENT,4272.0,26008154885
1093,한일병원,WORKING,710.0,26008154885
1094,상도전통시장,RESIDENT,5808.0,25908848972
1095,상도전통시장,WORKING,1497.0,25908848972
1096,먹골역 1번,RESIDENT,22540.0,25889037553
1097,먹골역 1번,WORKING,1919.0,25889037553
1098,용마초등학교,RESIDENT,26348.0,25875339312
1099,용마초등학교,WORKING,1834.0,25875339312
1100,중곡3동주민센터,RESIDENT,24804.0,25825560231
1101,중곡3동주민센터,WORKING,1345.0,25825560231
1102,대치2동주민센터,RESIDENT,12648.0,25593587999
1103,대치2동주민센터,WORKING,5642.0,25593587999
1104,왕십리역 9번,RESIDENT,3620.0,25588763667
1105,왕십리역 9번,WORKING,1162.0,25588763667
1106,명지대학교교회,RESIDENT,20076.0,25584755887
1107,명지대학교교회,WORKING,5208.0,25584755887
1108,광진정말공원,RESIDENT,16436.0,25554454574
1109,광진정말공원,WORKING,4119.0,25554454574
1110,동대문구청,RESIDENT,13868.0,25528115890
1111,동대문구청,WORKING,5333.0,25528115890
1112,강일동주민센터,RESIDENT,3608.0,25374618839
1113,강일동주민센터,WORKING,590.0,25374618839
1114,은평구청,RESIDENT,7928.0,25277298216
1115,은평구청,WORKING,3825.0,25277298216
1116,방학1동주민센터,RESIDENT,21800.0,25079654873
1117,방학1동주민센터,WORKING,7670.0,25079654873
1118,은천초등학교(은천교앞),RESIDENT,18676.0,24994065483
1119,은천초등학교(은천교앞),WORKING,3681.0,24994065483
1120,암사역 3번(천호동자전거거리),RESIDENT,23312.0,24871085773
1121,암사역 3번(천호동자전거거리),WORKING,1787.0,24871085773
1122,논현역 5번,RESIDENT,5244.0,24840754549
1123,논현역 5번,WORKING,3974.0,24840754549
1124,신풍역 1번,RESIDENT,7820.0,24758457461
1125,신풍역 1번,WORKING,1337.0,24758457461
1126,문현중학교(장지역 1번),RESIDENT,6912.0,24736921205
1127,문현중학교(장지역 1번),WORKING,2493.0,24736921205
1128,아현시장,RESIDENT,2724.0,24631183859
1129,아현시장,WORKING,1638.0,24631183859
1130,당곡중학교,RESIDENT,18444.0,24557436310
1131,당곡중학교,WORKING,4769.0,24557436310
1132,청구역 3번,RESIDENT,7400.0,24485023356
1133,청구역 3번,WORKING,37063.0,24485023356
1134,경창시장,RESIDENT,2984.0,24433416223
1135,경창시장,WORKING,1236.0,24433416223
1136,송정역,RESIDENT,3852.0,24404316105
1137,송정역,WORKING,2645.0,24404316105
1138,은행나무시장,RESIDENT,4904.0,24254319531
1139,은행나무시장,WORKING,526.0,24254319531
1140,금산초등학교(금천고등학교),RESIDENT,18248.0,24240632502
1141,금산초등학교(금천고등학교),WORKING,3210.0,24240632502
1142,대방역 3번,RESIDENT,2392.0,24132720115
1143,대방역 3번,WORKING,3584.0,24132720115
1144,마장축산물시장,RESIDENT,6300.0,24118759418
1145,마장축산물시장,WORKING,11177.0,24118759418
1146,시립서북병원,RESIDENT,29968.0,24113377834
1147,시립서북병원,WORKING,2962.0,24113377834
1148,신당역 3번,RESIDENT,18048.0,24074010158
1149,신당역 3번,WORKING,1723.0,24074010158
1150,장승배기역 4번,RESIDENT,17388.0,24027648855
1151,장승배기역 4번,WORKING,1740.0,24027648855
1152,창신골목시장,RESIDENT,1916.0,23963962600
1153,창신골목시장,WORKING,105.0,23963962600
1154,홍파초등학교,RESIDENT,6368.0,23783609893
1155,홍파초등학교,WORKING,2273.0,23783609893
1156,화양사거리,RESIDENT,25536.0,23726604349
1157,화양사거리,WORKING,251.0,23726604349
1158,방배동가구거리(사당동가구거리),RESIDENT,5004.0,23548543449
1159,방배동가구거리(사당동가구거리),WORKING,21192.0,23548543449
1160,종로6가,RESIDENT,572.0,23542601127
1161,종로6가,WORKING,7017.0,23542601127
1162,신월3동주민센터,RESIDENT,23268.0,23540894564
1163,신월3동주민센터,WORKING,1552.0,23540894564
1164,불광역,RESIDENT,5688.0,23436674442
1165,불광역,WORKING,1138.0,23436674442
1166,후암시장,RESIDENT,2472.0,23369317056
1167,후암시장,WORKING,764.0,23369317056
1168,중랑노인종합복지관,RESIDENT,17336.0,23321745859
1169,중랑노인종합복지관,WORKING,2353.0,23321745859
1170,고척골목시장상점가(그라운드 고척),RESIDENT,988.0,23284468994
1171,고척골목시장상점가(그라운드 고척),WORKING,1571.0,23284468994
1172,이촌종합시장,RESIDENT,364.0,23246428324
1173,이촌종합시장,WORKING,9386.0,23246428324
1174,KB국민은행 망원동지점,RESIDENT,9684.0,23198885570
1175,KB국민은행 망원동지점,WORKING,3171.0,23198885570
1176,홍대부속여중고앞,RESIDENT,12540.0,23176672333
1177,홍대부속여중고앞,WORKING,3739.0,23176672333
1178,둔촌동역 3번(성내3동주민센터),RESIDENT,14168.0,23174257795
1179,둔촌동역 3번(성내3동주민센터),WORKING,2732.0,23174257795
1180,은평요양병원,RESIDENT,4916.0,23153687796
1181,은평요양병원,WORKING,1179.0,23153687796
1182,황학동주방가구거리상점가,RESIDENT,5076.0,22958309637
1183,황학동주방가구거리상점가,WORKING,943.0,22958309637
1184,신대방1동골목상권,RESIDENT,1988.0,22913917728
1185,신대방1동골목상권,WORKING,1835.0,22913917728
1186,도봉산역 1번,RESIDENT,6156.0,22696753726
1187,도봉산역 1번,WORKING,1231.0,22696753726
1188,화원중학교,RESIDENT,23560.0,22689676803
1189,화원중학교,WORKING,2005.0,22689676803
1190,서울서부지방법원,RESIDENT,5308.0,22636629728
1191,서울서부지방법원,WORKING,13791.0,22636629728
1192,구산역 1번,RESIDENT,33968.0,22576630079
1193,구산역 1번,WORKING,922.0,22576630079
1194,방배아이파크아파트,RESIDENT,15412.0,22454496432
1195,방배아이파크아파트,WORKING,11227.0,22454496432
1196,화곡중앙시장,RESIDENT,3832.0,22405670072
1197,화곡중앙시장,WORKING,669.0,22405670072
1198,발바닥공원,RESIDENT,488.0,22337244279
1199,발바닥공원,WORKING,790.0,22337244279
1200,"황학시장(서울중앙시장, 신중앙시장)",RESIDENT,6068.0,22304621470
1201,"황학시장(서울중앙시장, 신중앙시장)",WORKING,651.0,22304621470
1202,방화역 2번,RESIDENT,4648.0,22284171019
1203,방화역 2번,WORKING,1290.0,22284171019
1204,서강대역 1번,RESIDENT,10908.0,22284112324
1205,서강대역 1번,WORKING,4561.0,22284112324
1206,동대문역사문화공원역 5번,RESIDENT,3480.0,22180035244
1207,동대문역사문화공원역 5번,WORKING,5119.0,22180035244
1208,을지로2가,RESIDENT,52.0,22129620284
1209,을지로2가,WORKING,57518.0,22129620284
1210,창동골목시장,RESIDENT,4396.0,22117856152
1211,창동골목시장,WORKING,425.0,22117856152
1212,석촌고분역 3번,RESIDENT,18260.0,22097724843
1213,석촌고분역 3번,WORKING,1459.0,22097724843
1214,방화역 3번,RESIDENT,5680.0,22093059440
1215,방화역 3번,WORKING,2421.0,22093059440
1216,동교초등학교,RESIDENT,18216.0,22064052327
1217,동교초등학교,WORKING,3361.0,22064052327
1218,암사역 1번,RESIDENT,34952.0,22009782761
1219,암사역 1번,WORKING,2745.0,22009782761
1220,독립문역 1번,RESIDENT,1660.0,21898651840
1221,독립문역 1번,WORKING,1669.0,21898651840
1222,논현초등학교,RESIDENT,24688.0,21819712049
1223,논현초등학교,WORKING,5935.0,21819712049
1224,방학초등학교,RESIDENT,6484.0,21814159577
1225,방학초등학교,WORKING,2109.0,21814159577
1226,법제교육센터(버들어린이공원),RESIDENT,6104.0,21660252152
1227,법제교육센터(버들어린이공원),WORKING,8466.0,21660252152
1228,화곡2동주민센터,RESIDENT,33948.0,21581759202
1229,화곡2동주민센터,WORKING,5824.0,21581759202
1230,아현역 2번,RESIDENT,6720.0,21560350550
1231,아현역 2번,WORKING,1629.0,21560350550
1232,목동역 5번,RESIDENT,2652.0,21550717021
1233,목동역 5번,WORKING,1454.0,21550717021
1234,도봉구보건소,RESIDENT,14292.0,21459214862
1235,도봉구보건소,WORKING,1089.0,21459214862
1236,양재화물트럭터미널앞,RESIDENT,4916.0,21408667919
1237,양재화물트럭터미널앞,WORKING,21755.0,21408667919
1238,우이골목시장(우이시장),RESIDENT,6220.0,21370386113
1239,우이골목시장(우이시장),WORKING,829.0,21370386113
1240,한영중고,RESIDENT,8912.0,21354264919
1241,한영중고,WORKING,1639.0,21354264919
1242,가산초등학교(세일중학교),RESIDENT,11312.0,21327658140
1243,가산초등학교(세일중학교),WORKING,2476.0,21327658140
1244,남구로역 5번,RESIDENT,18452.0,21273826779
1245,남구로역 5번,WORKING,597.0,21273826779
1246,성수119안전센터,RESIDENT,20468.0,21103716945
1247,성수119안전센터,WORKING,2635.0,21103716945
1248,성수역 골목형상점가,RESIDENT,12.0,21101855450
1249,성수역 골목형상점가,WORKING,5889.0,21101855450
1250,신서초등학교,RESIDENT,3844.0,21088909578
1251,신서초등학교,WORKING,7467.0,21088909578
1252,공덕시장,RESIDENT,56.0,21016139799
1253,공덕시장,WORKING,2789.0,21016139799
1254,자양한강도서관,RESIDENT,17172.0,21000856259
1255,자양한강도서관,WORKING,2478.0,21000856259
1256,동문시장,RESIDENT,452.0,20966901565
1257,동문시장,WORKING,386.0,20966901565
1258,목사랑시장(목4동시장),RESIDENT,6020.0,20948583433
1259,목사랑시장(목4동시장),WORKING,844.0,20948583433
1260,독산동정훈단지,RESIDENT,10852.0,20676650316
1261,독산동정훈단지,WORKING,1040.0,20676650316
1262,대림역 2번,RESIDENT,8340.0,20671971819
1263,대림역 2번,WORKING,648.0,20671971819
1264,바우뫼공원,RESIDENT,3032.0,20592592869
1265,바우뫼공원,WORKING,5669.0,20592592869
1266,독산119안전센터,RESIDENT,18300.0,20591801684
1267,독산119안전센터,WORKING,1683.0,20591801684
1268,숭인시장,RESIDENT,924.0,20586164413
1269,숭인시장,WORKING,302.0,20586164413
1270,응암역 3번,RESIDENT,43800.0,20517552976
1271,응암역 3번,WORKING,4351.0,20517552976
1272,신원동주민센터,RESIDENT,8184.0,20438824129
1273,신원동주민센터,WORKING,436.0,20438824129
1274,보인중학교,RESIDENT,9616.0,20425408823
1275,보인중학교,WORKING,7880.0,20425408823
1276,숭실대입구역 4번,RESIDENT,8260.0,20099768396
1277,숭실대입구역 4번,WORKING,1619.0,20099768396
1278,문정역 1번,RESIDENT,7412.0,20095567418
1279,문정역 1번,WORKING,20533.0,20095567418
1280,뜸부기어린이공원,RESIDENT,15792.0,20086838864
1281,뜸부기어린이공원,WORKING,3741.0,20086838864
1282,상월곡역 2번,RESIDENT,12984.0,20030022638
1283,상월곡역 2번,WORKING,1208.0,20030022638
1284,영등포유통상가,RESIDENT,2956.0,19987348433
1285,영등포유통상가,WORKING,3072.0,19987348433
1286,강남언주로,RESIDENT,1424.0,19981087258
1287,강남언주로,WORKING,3214.0,19981087258
1288,삼양골목시장(삼양시장),RESIDENT,3120.0,19969194278
1289,삼양골목시장(삼양시장),WORKING,212.0,19969194278
1290,성산중학교,RESIDENT,9356.0,19918769211
1291,성산중학교,WORKING,3339.0,19918769211
1292,신길3동주민센터,RESIDENT,10984.0,19899595097
1293,신길3동주민센터,WORKING,1092.0,19899595097
1294,곰달래도서관,RESIDENT,20584.0,19812586477
1295,곰달래도서관,WORKING,9562.0,19812586477
1296,한성대입구역 3번,RESIDENT,16332.0,19795729388
1297,한성대입구역 3번,WORKING,1767.0,19795729388
1298,경희대삼거리,RESIDENT,9860.0,19612476531
1299,장안현대홈타운1차아파트,RESIDENT,15152.0,19513475685
1300,장안현대홈타운1차아파트,WORKING,1224.0,19513475685
1301,창동역 2번,RESIDENT,10196.0,19499654231
1302,창동역 2번,WORKING,3843.0,19499654231
1303,돌곶이역 8번,RESIDENT,12684.0,19466447299
1304,돌곶이역 8번,WORKING,1603.0,19466447299
1305,장스여성병원,RESIDENT,8584.0,19418301316
1306,장스여성병원,WORKING,1270.0,19418301316
1307,방이역 2번,RESIDENT,6972.0,19403233244
1308,방이역 2번,WORKING,17879.0,19403233244
1309,독산2동주민센터,RESIDENT,14200.0,19354763154
1310,독산2동주민센터,WORKING,961.0,19354763154
1311,방화역 1번,RESIDENT,10336.0,19340185932
1312,방화역 1번,WORKING,6336.0,19340185932
1313,창2동주민센터,RESIDENT,30160.0,19180851224
1314,창2동주민센터,WORKING,2347.0,19180851224
1315,발산역 5번,RESIDENT,4544.0,19169872478
1316,발산역 5번,WORKING,4256.0,19169872478
1317,태릉시장 특화거리,RESIDENT,5140.0,19099842688
1318,태릉시장 특화거리,WORKING,108.0,19099842688
1319,무학봉상점가,RESIDENT,8920.0,18987271552
1320,무학봉상점가,WORKING,2072.0,18987271552
1321,솔밭공원역 2번,RESIDENT,11232.0,18852307812
1322,솔밭공원역 2번,WORKING,1306.0,18852307812
1323,신월1동주민센터,RESIDENT,23068.0,18845799878
1324,신월1동주민센터,WORKING,1864.0,18845799878
1325,영등포청과시장교차로,RESIDENT,5452.0,18815007072
1326,영등포청과시장교차로,WORKING,8633.0,18815007072
1327,배화여자대학교(박노수미술관),RESIDENT,17224.0,18812459330
1328,배화여자대학교(박노수미술관),WORKING,4671.0,18812459330
1329,말미고개,RESIDENT,19808.0,18791031895
1330,말미고개,WORKING,2183.0,18791031895
1331,대림중앙 골목형상점가,RESIDENT,1524.0,18788877481
1332,대림중앙 골목형상점가,WORKING,562.0,18788877481
1333,공항시장역 1번,RESIDENT,22636.0,18759139689
1334,공항시장역 1번,WORKING,1176.0,18759139689
1335,흑리단길,RESIDENT,2124.0,18758595273
1336,흑리단길,WORKING,67.0,18758595273
1337,강남골목시장,RESIDENT,1548.0,18736290420
1338,강남골목시장,WORKING,391.0,18736290420
1339,삼성산자연공원(서울금천초등학교),RESIDENT,19388.0,18719501343
1340,삼성산자연공원(서울금천초등학교),WORKING,1215.0,18719501343
1341,이화달팽이길,RESIDENT,14140.0,18671395517
1342,이화달팽이길,WORKING,2249.0,18671395517
1343,삼선중학교,RESIDENT,9396.0,18616176961
1344,삼선중학교,WORKING,21908.0,18616176961
1345,"솔샘시장(미아6,7동골목시장)",RESIDENT,496.0,18601693079
1346,"솔샘시장(미아6,7동골목시장)",WORKING,623.0,18601693079
1347,금남시장,RESIDENT,672.0,18442026176
1348,금남시장,WORKING,180.0,18442026176
1349,영등포역 2번,RESIDENT,14996.0,18441248789
1350,영등포역 2번,WORKING,1911.0,18441248789
1351,윗방죽마을공원,RESIDENT,12804.0,18365749192
1352,윗방죽마을공원,WORKING,372.0,18365749192
1353,신사1동주민센터,RESIDENT,31008.0,18324456674
1354,신사1동주민센터,WORKING,2981.0,18324456674
1355,포이초등학교(개포목련어린이공원),RESIDENT,15940.0,18304827796
1356,포이초등학교(개포목련어린이공원),WORKING,5774.0,18304827796
1357,투구봉어린이공원,RESIDENT,4852.0,18128109119
1358,투구봉어린이공원,WORKING,2150.0,18128109119
1359,성곡미술관,RESIDENT,8396.0,17965745164
1360,성곡미술관,WORKING,11444.0,17965745164
1361,신월1동우편취급국,RESIDENT,24500.0,17927732453
1362,신월1동우편취급국,WORKING,2778.0,17927732453
1363,길음역 8번,RESIDENT,5940.0,17913759809
1364,길음역 8번,WORKING,225.0,17913759809
1365,광나루역 1번,RESIDENT,3992.0,17800150417
1366,광나루역 1번,WORKING,3728.0,17800150417
1367,정릉우체국,RESIDENT,20024.0,17755542846
1368,정릉우체국,WORKING,1471.0,17755542846
1369,역촌노인복지관,RESIDENT,28912.0,17674666519
1370,역촌노인복지관,WORKING,1848.0,17674666519
1371,응암3동주민센터,RESIDENT,7076.0,17540219650
1372,응암3동주민센터,WORKING,474.0,17540219650
1373,상왕십리역 3번,RESIDENT,7656.0,17533071296
1374,상왕십리역 3번,WORKING,2628.0,17533071296
1375,증산역 3번,RESIDENT,18780.0,17513906851
1376,증산역 3번,WORKING,3443.0,17513906851
1377,북한산우이역 2번,RESIDENT,8580.0,17471128532
1378,북한산우이역 2번,WORKING,1338.0,17471128532
1379,전곡시장,RESIDENT,2004.0,17314892336
1380,전곡시장,WORKING,691.0,17314892336
1381,신월문화체육센터,RESIDENT,11196.0,17280269237
1382,신월문화체육센터,WORKING,2653.0,17280269237
1383,구로나눔길,RESIDENT,3164.0,17264424297
1384,구로나눔길,WORKING,939.0,17264424297
1385,가산동우체국,RESIDENT,12816.0,17219067654
1386,가산동우체국,WORKING,1296.0,17219067654
1387,강동성심병원,RESIDENT,1380.0,17149401743
1388,강동성심병원,WORKING,4197.0,17149401743
1389,국립정신건강센터,RESIDENT,15808.0,17113638853
1390,국립정신건강센터,WORKING,1015.0,17113638853
1391,서울역 15번,RESIDENT,10524.0,17048955221
1392,서울역 15번,WORKING,4176.0,17048955221
1393,자양4동주민센터,RESIDENT,19760.0,16999541662
1394,자양4동주민센터,WORKING,284.0,16999541662
1395,강동구립성내도서관,RESIDENT,36364.0,16984648442
1396,강동구립성내도서관,WORKING,2939.0,16984648442
1397,신월7동주민센터,RESIDENT,15008.0,16970556120
1398,신월7동주민센터,WORKING,2912.0,16970556120
1399,독산동 맛나는거리상점가(독산동 맛나는거리),RESIDENT,3184.0,16943071232
1400,독산동 맛나는거리상점가(독산동 맛나는거리),WORKING,552.0,16943071232
1401,한국상담대학원대학교,RESIDENT,1968.0,16904875578
1402,한국상담대학원대학교,WORKING,1937.0,16904875578
1403,더케이호텔(양재리본타워2단지아파트),RESIDENT,3308.0,16864273476
1404,더케이호텔(양재리본타워2단지아파트),WORKING,5549.0,16864273476
1405,가인초등학교,RESIDENT,5328.0,16838320960
1406,가인초등학교,WORKING,3326.0,16838320960
1407,성남고등학교,RESIDENT,16320.0,16796782768
1408,성남고등학교,WORKING,2664.0,16796782768
1409,서경대학교,RESIDENT,25984.0,16774466877
1410,서경대학교,WORKING,1764.0,16774466877
1411,중곡역 3번,RESIDENT,18436.0,16726261399
1412,중곡역 3번,WORKING,845.0,16726261399
1413,서울고교교차로,RESIDENT,1464.0,16720594619
1414,서울고교교차로,WORKING,10121.0,16720594619
1415,숭례문수입상가(남대문시장),WORKING,9084.0,16699152481
1416,영등포구청역 2번,RESIDENT,5388.0,16688978998
1417,영등포구청역 2번,WORKING,3386.0,16688978998
1418,마천시장,RESIDENT,376.0,16655054278
1419,마천시장,WORKING,216.0,16655054278
1420,금천구청역 1번 출입구,RESIDENT,3828.0,16493682330
1421,금천구청역 1번 출입구,WORKING,3871.0,16493682330
1422,난우초등학교,RESIDENT,14860.0,16356513267
1423,난우초등학교,WORKING,1916.0,16356513267
1424,석촌고분역 4번,RESIDENT,31404.0,16250591764
1425,석촌고분역 4번,WORKING,2888.0,16250591764
1426,까치산역 1번,RESIDENT,46540.0,16211958957
1427,까치산역 1번,WORKING,1951.0,16211958957
1428,NH농협은행 상도동지점,RESIDENT,9580.0,16204654048
1429,NH농협은행 상도동지점,WORKING,1587.0,16204654048
1430,신성초등학교,RESIDENT,21176.0,16169447900
1431,신성초등학교,WORKING,2202.0,16169447900
1432,답십리시장,RESIDENT,1548.0,16108613571
1433,답십리시장,WORKING,1287.0,16108613571
1434,청계천공구상가,RESIDENT,204.0,16097194462
1435,청계천공구상가,WORKING,2822.0,16097194462
1436,마포구청역 7번,RESIDENT,19324.0,16071032892
1437,마포구청역 7번,WORKING,5746.0,16071032892
1438,시흥4동주민센터(서울신흥초등학교),RESIDENT,17132.0,16031672429
1439,시흥4동주민센터(서울신흥초등학교),WORKING,1601.0,16031672429
1440,삼선동주민센터,RESIDENT,17560.0,15964374909
1441,삼선동주민센터,WORKING,3419.0,15964374909
1442,효창공원앞역 6번,RESIDENT,12556.0,15957343036
1443,효창공원앞역 6번,WORKING,4921.0,15957343036
1444,논현2동주민센터,RESIDENT,10308.0,15934723079
1445,논현2동주민센터,WORKING,7709.0,15934723079
1446,수유1동주민센터,RESIDENT,17780.0,15869819965
1447,수유1동주민센터,WORKING,932.0,15869819965
1448,명일전통시장,RESIDENT,7092.0,15836622215
1449,명일전통시장,WORKING,995.0,15836622215
1450,삼양사거리역 2번,RESIDENT,11244.0,15732276901
1451,삼양사거리역 2번,WORKING,134.0,15732276901
1452,국악고교사거리,RESIDENT,7848.0,15578505973
1453,국악고교사거리,WORKING,3095.0,15578505973
1454,불광역 8번,RESIDENT,1768.0,15570151167
1455,불광역 8번,WORKING,1607.0,15570151167
1456,경찰청앞교차로,RESIDENT,2204.0,15539043306
1457,경찰청앞교차로,WORKING,37933.0,15539043306
1458,아차산역 1번,RESIDENT,18212.0,15528944063
1459,아차산역 1번,WORKING,2597.0,15528944063
1460,삼양입구사거리,RESIDENT,6068.0,15472825486
1461,삼양입구사거리,WORKING,175.0,15472825486
1462,천호지구대(천호동자전거거리),RESIDENT,15612.0,15431016348
1463,천호지구대(천호동자전거거리),WORKING,772.0,15431016348
1464,언주역 3번,RESIDENT,7704.0,15356717915
1465,언주역 3번,WORKING,5789.0,15356717915
1466,성내전통시장,RESIDENT,4640.0,15348163215
1467,성내전통시장,WORKING,338.0,15348163215
1468,연신내역 4번,RESIDENT,20888.0,15342001950
1469,연신내역 4번,WORKING,866.0,15342001950
1470,장충단 고개,RESIDENT,7848.0,15341582732
1471,장충단 고개,WORKING,9336.0,15341582732
1472,만리시장,RESIDENT,104.0,15274049461
1473,만리시장,WORKING,346.0,15274049461
1474,연신내역 5번,RESIDENT,15736.0,15249177191
1475,연신내역 5번,WORKING,1876.0,15249177191
1476,경향신문사,RESIDENT,44.0,15188690782
1477,경향신문사,WORKING,14909.0,15188690782
1478,고척동성당,RESIDENT,5004.0,15188552914
1479,고척동성당,WORKING,1352.0,15188552914
1480,영진시장A동,RESIDENT,192.0,15139706908
1481,영진시장A동,WORKING,40.0,15139706908
1482,행당역 2번,RESIDENT,10372.0,15117821387
1483,행당역 2번,WORKING,385.0,15117821387
1484,면목역 3번,RESIDENT,8532.0,15091784744
1485,면목역 3번,WORKING,330.0,15091784744
1486,연신내역 7번,RESIDENT,10268.0,15072692318
1487,연신내역 7번,WORKING,1193.0,15072692318
1488,테크노상가(엘리시움),RESIDENT,20.0,15052356404
1489,테크노상가(엘리시움),WORKING,1348.0,15052356404
1490,열정도,RESIDENT,280.0,15051885964
1491,열정도,WORKING,1028.0,15051885964
1492,퇴계로5가,RESIDENT,1612.0,15002987781
1493,퇴계로5가,WORKING,8502.0,15002987781
1494,신구중학교,RESIDENT,1288.0,15002598548
1495,신구중학교,WORKING,2711.0,15002598548
1496,홍제3동주민센터,RESIDENT,11784.0,14961068128
1497,홍제3동주민센터,WORKING,780.0,14961068128
1498,종암아이파크2차,RESIDENT,11336.0,14958254585
1499,종암아이파크2차,WORKING,13465.0,14958254585
1500,선정릉역 4번,RESIDENT,14592.0,14955800296
1501,선정릉역 4번,WORKING,7648.0,14955800296
1502,미근동,RESIDENT,1748.0,14936714487
1503,미근동,WORKING,5891.0,14936714487
1504,장지동주민센터(한림연예예술고교),RESIDENT,14428.0,14928621340
1505,장지동주민센터(한림연예예술고교),WORKING,6577.0,14928621340
1506,한성백제역 3번,RESIDENT,32496.0,14863614218
1507,한성백제역 3번,WORKING,7654.0,14863614218
1508,신논현역 1번,RESIDENT,16904.0,14777644212
1509,신논현역 1번,WORKING,6722.0,14777644212
1510,연희대우아파트앞,RESIDENT,14048.0,14764279087
1511,연희대우아파트앞,WORKING,2012.0,14764279087
1512,동화동 골목형상점가,RESIDENT,5616.0,14761112776
1513,동화동 골목형상점가,WORKING,2296.0,14761112776
1514,우리시장,RESIDENT,1328.0,14748786245
1515,우리시장,WORKING,195.0,14748786245
1516,한성대입구역 5번,RESIDENT,9660.0,14747304898
1517,한성대입구역 5번,WORKING,13134.0,14747304898
1518,신월4동주민센터,RESIDENT,25808.0,14611883483
1519,신월4동주민센터,WORKING,1942.0,14611883483
1520,계상초등학교,RESIDENT,12740.0,14580929588
1521,계상초등학교,WORKING,1000.0,14580929588
1522,은평세무서,RESIDENT,12192.0,14577883753
1523,은평세무서,WORKING,2515.0,14577883753
1524,망우역 2번,RESIDENT,16928.0,14524263960
1525,망우역 2번,WORKING,1146.0,14524263960
1526,광운대역 1번,RESIDENT,5580.0,14515059531
1527,광운대역 1번,WORKING,992.0,14515059531
1528,러스크서울병원,RESIDENT,13396.0,14503780384
1529,러스크서울병원,WORKING,1218.0,14503780384
1530,도봉세무서,RESIDENT,11064.0,14470359081
1531,도봉세무서,WORKING,720.0,14470359081
1532,벌말어린이공원,RESIDENT,7740.0,14453881883
1533,벌말어린이공원,WORKING,3285.0,14453881883
1534,영신여고,RESIDENT,8264.0,14438706214
1535,영신여고,WORKING,554.0,14438706214
1536,강북구청,RESIDENT,6856.0,14417586903
1537,강북구청,WORKING,1592.0,14417586903
1538,연신내역 2번,RESIDENT,13988.0,14357051722
1539,연신내역 2번,WORKING,8323.0,14357051722
1540,돌곶이역 5번,RESIDENT,5316.0,14330878707
1541,돌곶이역 5번,WORKING,811.0,14330878707
1542,건대입구역 1번,RESIDENT,11780.0,14300581900
1543,건대입구역 1번,WORKING,275.0,14300581900
1544,중랑역 1번,RESIDENT,19844.0,14288312216
1545,중랑역 1번,WORKING,167.0,14288312216
1546,망우역 1번,RESIDENT,3912.0,14182564836
1547,망우역 1번,WORKING,1672.0,14182564836
1548,둔촌2동주민센터,RESIDENT,7164.0,14170883369
1549,둔촌2동주민센터,WORKING,1720.0,14170883369
1550,불광역 7번,RESIDENT,17116.0,14149874164
1551,불광역 7번,WORKING,1267.0,14149874164
1552,아현가구거리상점가,RESIDENT,2436.0,14038635088
